date,weekno,employee_id,name,status
17-Apr-22,W 17,Atq -398,bo cordova,Weekly Off
17-Apr-22,W 17,Atq -411,nevaeh waller,Weekly Off
17-Apr-22,W 17,Atq -462,JARVIS SINGH,Weekly Off
17-Apr-22,W 17,Atq -406,THANOS THAKUR,Weekly Off
17-Apr-22,W 17,Atq -458,JESSIE CARRILLO,Work From Office
17-Apr-22,W 17,Atq -400,CHAD MACIAS,Work From Office
17-Apr-22,W 17,Atq -437,DALLAS WEEKS,Work From Office
17-Apr-22,W 17,Atq -372,MILEY COMBS,Work From Office
17-Apr-22,W 17,Atq -369,GRETA HORTON,Work From Office
17-Apr-22,W 17,Atq -374,kaley fitzpatrick,Work From Office
17-Apr-22,W 17,Atq -470,jovani pope,Work From Office
18-Apr-22,W 17,Atq -455,CAYLEE MEADOWS,Work From Office
18-Apr-22,W 17,Atq -385,finnegan gilbert,Work From Office
18-Apr-22,W 17,Atq -387,konner henson,Work From Office
18-Apr-22,W 17,Atq -461,josh sharp,Work From Office
18-Apr-22,W 17,Atq -453,nehemiah diaz,Work From Office
18-Apr-22,W 17,Atq -376,dominique benjamin,Work From Office
18-Apr-22,W 17,Atq -418,HILLARY KIRK,Work From Office
18-Apr-22,W 17,Atq -373@,isiah small,Work From Office
18-Apr-22,W 17,Atq -408,nick orozco,Work From Office
18-Apr-22,W 17,Atq -418,marquis wyatt,Work From Office
18-Apr-22,W 17,Atq -414,TITUS ANDERSEN,Work From Office
18-Apr-22,W 17,Atq -403,will mahoney,Work From Office
18-Apr-22,W 17,Atq -393,emma freeman,Work From Office
18-Apr-22,W 17,Atq -367,BRILEY ORR,Work From Office
18-Apr-22,W 17,Atq -452,ayanna atkins,Work From Office
18-Apr-22,W 17,Atq -421,rylee mullins,Work From Office
18-Apr-22,W 17,Atq -432,RYANN GUERRERO,Work From Office
18-Apr-22,W 17,Atq -484,DEMARCUS GORDON,Work From Office
18-Apr-22,W 17,Atq -428,CIARA ALLISON,Work From Office
18-Apr-22,W 17,Atq -467,esperanza irwin,Work From Office
18-Apr-22,W 17,Atq -396,KARMA REEVES,Work From Office
18-Apr-22,W 17,Atq -472,CRISTOFER BERNARD,Work From Office
18-Apr-22,W 17,Atq -412,TUCKER AUSTIN,Work From Office
18-Apr-22,W 17,Atq -398,salvatore hendrix,Work From Office
18-Apr-22,W 17,Atq -484,ADYSON MOYER,Work From Office
18-Apr-22,W 17,Atq -385,jase ingram,Work From Office
18-Apr-22,W 17,Atq -456,adriel pace,Work From Office
18-Apr-22,W 17,Atq -375,kenley marsh,Work From Office
18-Apr-22,W 17,Atq -475,london kim,Work From Office
18-Apr-22,W 17,Atq -405,CHRIS FRYE,Work From Office
18-Apr-22,W 17,Atq -331,JONAH HAMILTON,Work From Office
18-Apr-22,W 17,Atq -435,DEAN MCLAUGHLIN,Work From Office
18-Apr-22,W 17,Atq -348,WESTON HORTON,Work From Office
18-Apr-22,W 17,Atq -468,XIOMARA RUIZ,Work From Office
18-Apr-22,W 17,Atq -368,MACIE CALLAHAN,Work From Office
18-Apr-22,W 17,Atq -475,REY NOVAK,Work From Office
18-Apr-22,W 17,Atq -375,hailee fitzpatrick,Work From Office
18-Apr-22,W 17,Atq -433,JAYCE FUENTES,Work From Office
18-Apr-22,W 17,Atq -370,ella roth,Work From Office
18-Apr-22,W 17,Atq -423,RODRIGO PRICE,Work From Office
18-Apr-22,W 17,Atq -438,MILES FIELDS,Work From Office
18-Apr-22,W 17,Atq -349,trystan ortega,Work From Office
18-Apr-22,W 17,Atq -459,IRIS WOODARD,Work From Office
18-Apr-22,W 17,Atq -419,faith hamilton,Work From Office
18-Apr-22,W 17,Atq -446,APRIL AYERS,Work From Office
18-Apr-22,W 17,Atq -334,BOSTON MORSE,Work From Office
18-Apr-22,W 17,Atq -343,MYLA KLEIN,Work From Office
18-Apr-22,W 17,Atq -440,MCKAYLA PARKER,Work From Office
18-Apr-22,W 17,Atq -405,SOFIA SOLIS,Work From Office
18-Apr-22,W 17,Atq -450,MIYA HAMPTON,Work From Office
18-Apr-22,W 17,Atq -467,CASON DAVID,Work From Office
18-Apr-22,W 17,Atq -419,KAYLAH SCHULTZ,Work From Office
18-Apr-22,W 17,Atq -443,lyric bartlett,Work From Office
18-Apr-22,W 17,Atq -335,TORI SHANNON,Work From Office
18-Apr-22,W 17,Atq -397,grace stone,Work From Office
18-Apr-22,W 17,Atq -404,ANA LITTLE,Work From Office
18-Apr-22,W 17,Atq -441,LOKI LAL,Work From Office
18-Apr-22,W 17,Atq -366,peter pandey,Work From Office
18-Apr-22,W 17,Atq -438,MEKHI SINGLETON,Work From Office
18-Apr-22,W 17,Atq -398,bo cordova,Work From Office
18-Apr-22,W 17,Atq -411,nevaeh waller,Work From Office
18-Apr-22,W 17,Atq -462,JARVIS SINGH,Work From Office
18-Apr-22,W 17,Atq -406,THANOS THAKUR,Work From Office
18-Apr-22,W 17,Atq -396,JOEL CRUZ,Work From Home
18-Apr-22,W 17,Atq -335,MADELYNN GRAY,Paid Leave
18-Apr-22,W 17,Atq -436,PHOENIX BRADY,Paid Leave
18-Apr-22,W 17,Atq -430,MAXIMUS MCKENZIE,Work From Home
18-Apr-22,W 17,Atq -443,andrew cummings,Work From Home
18-Apr-22,W 17,Atq -382,gustavo ritter,Work From Home
18-Apr-22,W 17,Atq -458,JESSIE CARRILLO,Work From Office
18-Apr-22,W 17,Atq -437,dallas weeks,Work From Office
18-Apr-22,W 17,Atq -372,miley combs,Work From Office
18-Apr-22,W 17,Atq -369,greta horton,Work From Office
18-Apr-22,W 17,Atq -374,kaley fitzpatrick,Work From Office
18-Apr-22,W 17,Atq -470,JOVANI POPE,Work From Office
18-Apr-22,W 17,Atq -455,caylee meadows,Work From Office
18-Apr-22,W 17,Atq -385,finnegan gilbert,Work From Office
19-Apr-22,W 17,Atq -387,KONNER HENSON,Work From Office
19-Apr-22,W 17,Atq -461,JOSH SHARP,Work From Office
19-Apr-22,W 17,Atq -453,nehemiah diaz,Work From Office
19-Apr-22,W 17,Atq -376,dominique benjamin,Work From Office
19-Apr-22,W 17,Atq -418,HILLARY KIRK,Work From Office
19-Apr-22,W 17,Atq -373,ISIAH SMALL,Work From Office
19-Apr-22,W 17,Atq -408,nick orozco,Work From Office
19-Apr-22,W 17,Atq -418,marquis wyatt,Work From Office
19-Apr-22,W 17,Atq -414,titus andersen,Work From Office
19-Apr-22,W 17,Atq -403,will mahoney,Work From Office
19-Apr-22,W 17,Atq -393,emma freeman,Work From Office
19-Apr-22,W 17,Atq -367,briley orr,Work From Office
19-Apr-22,W 17,Atq -452,AYANNA ATKINS,Work From Office
19-Apr-22,W 17,Atq -421,rylee mullins,Work From Office
19-Apr-22,W 17,Atq -432,ryann guerrero,Work From Office
19-Apr-22,W 17,Atq -484,demarcus gordon,Work From Office
19-Apr-22,W 17,Atq -428,ciara allison,Work From Office
19-Apr-22,W 17,Atq -467,ESPERANZA IRWIN,Work From Office
19-Apr-22,W 17,Atq -396,KARMA REEVES,Work From Office
19-Apr-22,W 17,Atq -472,CRISTOFER BERNARD,Work From Office
19-Apr-22,W 17,Atq -412,tucker austin,Work From Office
19-Apr-22,W 17,Atq -398,salvatore hendrix,Work From Office
19-Apr-22,W 17,Atq -484,adyson moyer,Work From Office
19-Apr-22,W 17,Atq -385,JASE INGRAM,Work From Office
19-Apr-22,W 17,Atq -456,ADRIEL PACE,Work From Office
19-Apr-22,W 17,Atq -375,kenley marsh,Work From Office
19-Apr-22,W 17,Atq -475,london kim,Work From Office
19-Apr-22,W 17,Atq -405,chris frye,Work From Office
19-Apr-22,W 17,Atq -331,jonah hamilton,Work From Office
19-Apr-22,W 17,Atq -435,dean mclaughlin,Work From Office
19-Apr-22,W 17,Atq -348,weston horton,Work From Office
19-Apr-22,W 17,Atq -468,xiomara ruiz,Work From Office
19-Apr-22,W 17,Atq -368,MACIE CALLAHAN,Work From Office
19-Apr-22,W 17,Atq -475,REY NOVAK,Work From Office
19-Apr-22,W 17,Atq -375,HAILEE FITZPATRICK,Work From Office
19-Apr-22,W 17,Atq -433,jayce fuentes,Work From Office
19-Apr-22,W 17,Atq -423,rodrigo price,Work From Office
19-Apr-22,W 17,Atq -438,miles fields,Work From Office
19-Apr-22,W 17,Atq -349,TRYSTAN ORTEGA,Work From Office
19-Apr-22,W 17,Atq -459,iris woodard,Work From Office
19-Apr-22,W 17,Atq -419,faith hamilton,Work From Office
19-Apr-22,W 17,Atq -446,APRIL AYERS,Work From Office
19-Apr-22,W 17,Atq -334,BOSTON MORSE,Work From Office
19-Apr-22,W 17,Atq -343,myla klein,Work From Office
19-Apr-22,W 17,Atq -440,MCKAYLA PARKER,Work From Office
19-Apr-22,W 17,Atq -405,sofia solis,Work From Office
19-Apr-22,W 17,Atq -467,cason david,Work From Office
19-Apr-22,W 17,Atq -419,KAYLAH SCHULTZ,Work From Office
19-Apr-22,W 17,Atq -443,LYRIC BARTLETT,Work From Office
19-Apr-22,W 17,Atq -335,TORI SHANNON,Work From Office
19-Apr-22,W 17,Atq -397,GRACE STONE,Work From Office
19-Apr-22,W 17,Atq -404,ana little,Work From Office
19-Apr-22,W 17,Atq -441,LOKI LAL,Work From Office
19-Apr-22,W 17,Atq -366,peter pandey,Work From Office
19-Apr-22,W 17,Atq -438,MEKHI SINGLETON,Work From Office
19-Apr-22,W 17,Atq -398,BO CORDOVA,Work From Office
19-Apr-22,W 17,Atq -411,NEVAEH WALLER,Work From Office
19-Apr-22,W 17,Atq -462,JARVIS SINGH,Work From Office
19-Apr-22,W 17,Atq -406,thanos thakur,Work From Office
19-Apr-22,W 17,Atq -396,JOEL CRUZ,Work From Home
19-Apr-22,W 17,Atq -370,ella roth,Sick Leave
19-Apr-22,W 17,Atq -335,madelynn gray,Paid Leave
19-Apr-22,W 17,Atq -450,miya hampton,Paid Leave
19-Apr-22,W 17,Atq -436,phoenix brady,Paid Leave
19-Apr-22,W 17,Atq -400,chad macias,Work From Home
19-Apr-22,W 17,Atq -430,MAXIMUS MCKENZIE,Work From Home
19-Apr-22,W 17,Atq -443,ANDREW CUMMINGS,Work From Home
19-Apr-22,W 17,Atq -382,gustavo ritter,Work From Home
19-Apr-22,W 17,Atq -458,JESSIE CARRILLO,Work From Office
19-Apr-22,W 17,Atq -400,chad macias,Work From Office
19-Apr-22,W 17,Atq -437,dallas weeks,Work From Office
19-Apr-22,W 17,Atq -372,MILEY COMBS,Work From Office
19-Apr-22,W 17,Atq -369,GRETA HORTON,Work From Office
19-Apr-22,W 17,Atq -374,KALEY FITZPATRICK,Work From Office
19-Apr-22,W 17,Atq -470,JOVANI POPE,Work From Office
19-Apr-22,W 17,Atq -455,caylee meadows,Work From Office
20-Apr-22,W 17,Atq -385,FINNEGAN GILBERT,Work From Office
20-Apr-22,W 17,Atq -387,KONNER HENSON,Work From Office
20-Apr-22,W 17,Atq -461,josh sharp,Work From Office
20-Apr-22,W 17,Atq -453,nehemiah diaz,Work From Office
20-Apr-22,W 17,Atq -376,dominique benjamin,Work From Office
20-Apr-22,W 17,Atq -418,HILLARY KIRK,Work From Office
20-Apr-22,W 17,Atq -373,isiah small,Work From Office
20-Apr-22,W 17,Atq -408,NICK OROZCO,Work From Office
20-Apr-22,W 17,Atq -418,marquis wyatt,Work From Office
20-Apr-22,W 17,Atq -414,TITUS ANDERSEN,Work From Office
20-Apr-22,W 17,Atq -393,emma freeman,Work From Office
20-Apr-22,W 17,Atq -367,briley orr,Work From Office
20-Apr-22,W 17,Atq -452,ayanna atkins,Work From Office
20-Apr-22,W 17,Atq -421,RYLEE MULLINS,Work From Office
20-Apr-22,W 17,Atq -432,ryann guerrero,Work From Office
20-Apr-22,W 17,Atq -484,demarcus gordon,Work From Office
20-Apr-22,W 17,Atq -428,ciara allison,Work From Office
20-Apr-22,W 17,Atq -467,esperanza irwin,Work From Office
20-Apr-22,W 17,Atq -396,karma reeves,Work From Office
20-Apr-22,W 17,Atq -472,cristofer bernard,Work From Office
20-Apr-22,W 17,Atq -412,TUCKER AUSTIN,Work From Office
20-Apr-22,W 17,Atq -398,SALVATORE HENDRIX,Work From Office
20-Apr-22,W 17,Atq -484@,adyson moyer,Work From Office
20-Apr-22,W 17,Atq -385,jase ingram,Work From Office
20-Apr-22,W 17,Atq -456,adriel pace,Work From Office
20-Apr-22,W 17,Atq -375,KENLEY MARSH,Work From Office
20-Apr-22,W 17,Atq -475,LONDON KIM,Work From Office
20-Apr-22,W 17,Atq -405,CHRIS FRYE,Work From Office
20-Apr-22,W 17,Atq -331,jonah hamilton,Work From Office
20-Apr-22,W 17,Atq -348,WESTON HORTON,Work From Office
20-Apr-22,W 17,Atq -468,xiomara ruiz,Work From Office
20-Apr-22,W 17,Atq -368,MACIE CALLAHAN,Work From Office
20-Apr-22,W 17,Atq -475,rey novak,Work From Office
20-Apr-22,W 17,Atq -375,HAILEE FITZPATRICK,Work From Office
20-Apr-22,W 17,Atq -433,jayce fuentes,Work From Office
20-Apr-22,W 17,Atq -370,ella roth,Work From Office
20-Apr-22,W 17,Atq -423,RODRIGO PRICE,Work From Office
20-Apr-22,W 17,Atq -438,miles fields,Work From Office
20-Apr-22,W 17,Atq -459,iris woodard,Work From Office
20-Apr-22,W 17,Atq -419,faith hamilton,Work From Office
20-Apr-22,W 17,Atq -446,april ayers,Work From Office
20-Apr-22,W 17,Atq -334,BOSTON MORSE,Work From Office
20-Apr-22,W 17,Atq -343,MYLA KLEIN,Work From Office
20-Apr-22,W 17,Atq -440,MCKAYLA PARKER,Work From Office
20-Apr-22,W 17,Atq -405,SOFIA SOLIS,Work From Office
20-Apr-22,W 17,Atq -450,miya hampton,Work From Office
20-Apr-22,W 17,Atq -467,cason david,Work From Office
20-Apr-22,W 17,Atq -419,KAYLAH SCHULTZ,Work From Office
20-Apr-22,W 17,Atq -443,LYRIC BARTLETT,Work From Office
20-Apr-22,W 17,Atq -335,TORI SHANNON,Work From Office
20-Apr-22,W 17,Atq -397,GRACE STONE,Work From Office
20-Apr-22,W 17,Atq -404,ANA LITTLE,Work From Office
20-Apr-22,W 17,Atq -436,phoenix brady,Work From Office
20-Apr-22,W 17,Atq -441,LOKI LAL,Work From Office
20-Apr-22,W 17,Atq -366,PETER PANDEY,Work From Office
20-Apr-22,W 17,Atq -438,MEKHI SINGLETON,Work From Office
20-Apr-22,W 17,Atq -398,BO CORDOVA,Work From Office
20-Apr-22,W 17,Atq -411,nevaeh waller,Work From Office
20-Apr-22,W 17,Atq -462,jarvis singh,Work From Office
20-Apr-22,W 17,Atq -406,THANOS THAKUR,Work From Office
20-Apr-22,W 17,Atq -396,joel cruz,Work From Home
20-Apr-22,W 17,Atq -349,TRYSTAN ORTEGA,Menstrual Leave
20-Apr-22,W 17,Atq -403,will mahoney,Paid Leave
20-Apr-22,W 17,Atq -435,dean mclaughlin,Paid Leave
20-Apr-22,W 17,Atq -335,madelynn gray,Paid Leave
20-Apr-22,W 17,Atq -430,MAXIMUS MCKENZIE,Work From Home
20-Apr-22,W 17,Atq -443,andrew cummings,Work From Home
20-Apr-22,W 17,Atq -382,GUSTAVO RITTER,Work From Home
20-Apr-22,W 17,Atq -421,rylee mullins,Work From Office
20-Apr-22,W 17,Atq -432,RYANN GUERRERO,Work From Office
20-Apr-22,W 17,Atq -484,demarcus gordon,Work From Office
20-Apr-22,W 17,Atq -428,CIARA ALLISON,Work From Office
20-Apr-22,W 17,Atq -467,ESPERANZA IRWIN,Work From Office
20-Apr-22,W 17,Atq -396,KARMA REEVES,Work From Office
20-Apr-22,W 17,Atq -472,CRISTOFER BERNARD,Work From Office
20-Apr-22,W 17,Atq -412,tucker austin,Work From Office
21-Apr-22,W 17,Atq -484,ADYSON MOYER,Work From Office
21-Apr-22,W 17,Atq -385,JASE INGRAM,Work From Office
21-Apr-22,W 17,Atq -456,adriel pace,Work From Office
21-Apr-22,W 17,Atq -375,kenley marsh,Work From Office
21-Apr-22,W 17,Atq -475,london kim,Work From Office
21-Apr-22,W 17,Atq -331,JONAH HAMILTON,Work From Office
21-Apr-22,W 17,Atq -435,dean mclaughlin,Work From Office
21-Apr-22,W 17,Atq -468,xiomara ruiz,Work From Office
21-Apr-22,W 17,Atq -368,MACIE CALLAHAN,Work From Office
21-Apr-22,W 17,Atq -475,rey novak,Work From Office
21-Apr-22,W 17,Atq -375,hailee fitzpatrick,Work From Office
21-Apr-22,W 17,Atq -433,jayce fuentes,Work From Office
21-Apr-22,W 17,Atq -370,ELLA ROTH,Work From Office
21-Apr-22,W 17,Atq -423,RODRIGO PRICE,Work From Office
21-Apr-22,W 17,Atq -438,MILES FIELDS,Work From Office
21-Apr-22,W 17,Atq -349,TRYSTAN ORTEGA,Work From Office
21-Apr-22,W 17,Atq -459,IRIS WOODARD,Work From Office
21-Apr-22,W 17,Atq -419,FAITH HAMILTON,Work From Office
21-Apr-22,W 17,Atq -446,april ayers,Work From Office
21-Apr-22,W 17,Atq -334,boston morse,Work From Office
21-Apr-22,W 17,Atq -343,MYLA KLEIN,Work From Office
21-Apr-22,W 17,Atq -440,mckayla parker,Work From Office
21-Apr-22,W 17,Atq -405,sofia solis,Work From Office
21-Apr-22,W 17,Atq -450,MIYA HAMPTON,Work From Office
21-Apr-22,W 17,Atq -467,CASON DAVID,Work From Office
21-Apr-22,W 17,Atq -443,LYRIC BARTLETT,Work From Office
21-Apr-22,W 17,Atq -335,TORI SHANNON,Work From Office
21-Apr-22,W 17,Atq -397,GRACE STONE,Work From Office
21-Apr-22,W 17,Atq -404,ana little,Work From Office
21-Apr-22,W 17,Atq -436,PHOENIX BRADY,Work From Office
21-Apr-22,W 17,Atq -441,loki lal,Work From Office
21-Apr-22,W 17,Atq -366,PETER PANDEY,Work From Office
21-Apr-22,W 17,Atq -438,mekhi singleton,Work From Office
21-Apr-22,W 17,Atq -398,bo cordova,Work From Office
21-Apr-22,W 17,Atq -411,NEVAEH WALLER,Work From Office
21-Apr-22,W 17,Atq -462,jarvis singh,Work From Office
21-Apr-22,W 17,Atq -406,THANOS THAKUR,Work From Office
21-Apr-22,W 17,Atq -458,JESSIE CARRILLO,Work From Office
21-Apr-22,W 17,Atq -400,CHAD MACIAS,Work From Office
21-Apr-22,W 17,Atq -437,dallas weeks,Work From Office
21-Apr-22,W 17,Atq -372,miley combs,Work From Office
21-Apr-22,W 17,Atq -369,greta horton,Work From Office
21-Apr-22,W 17,Atq -374,KALEY FITZPATRICK,Work From Office
21-Apr-22,W 17,Atq -470,jovani pope,Work From Office
21-Apr-22,W 17,Atq -455,caylee meadows,Work From Office
21-Apr-22,W 17,Atq -385@,FINNEGAN GILBERT,Work From Office
21-Apr-22,W 17,Atq -387,KONNER HENSON,Work From Office
21-Apr-22,W 17,Atq -461,josh sharp,Work From Office
21-Apr-22,W 17,Atq -453,NEHEMIAH DIAZ,Work From Office
21-Apr-22,W 17,Atq -376,DOMINIQUE BENJAMIN,Work From Office
21-Apr-22,W 17,Atq -418,HILLARY KIRK,Work From Office
21-Apr-22,W 17,Atq -373,isiah small,Work From Office
21-Apr-22,W 17,Atq -418,marquis wyatt,Work From Office
21-Apr-22,W 17,Atq -414,TITUS ANDERSEN,Work From Office
21-Apr-22,W 17,Atq -393,emma freeman,Work From Office
21-Apr-22,W 17,Atq -452,AYANNA ATKINS,Work From Office
21-Apr-22,W 17,Atq -396,joel cruz,Work From Home
21-Apr-22,W 17,Atq -419,KAYLAH SCHULTZ,Work From Home
21-Apr-22,W 17,Atq -398,SALVATORE HENDRIX,Sick Leave
21-Apr-22,W 17,Atq -403,will mahoney,Paid Leave
21-Apr-22,W 17,Atq -348,WESTON HORTON,Paid Leave
21-Apr-22,W 17,Atq -335,MADELYNN GRAY,Paid Leave
21-Apr-22,W 17,Atq -430,maximus mckenzie,Work From Home
21-Apr-22,W 17,Atq -443,ANDREW CUMMINGS,Work From Home
21-Apr-22,W 17,Atq -382,GUSTAVO RITTER,Work From Home
21-Apr-22,W 17,Atq -408,NICK OROZCO,Work From Home
21-Apr-22,W 17,Atq -367,briley orr,Work From Home
21-Apr-22,W 17,Atq -405,chris frye,Work From Home
21-Apr-22,W 17,Atq -458,JESSIE CARRILLO,Work From Office
21-Apr-22,W 17,Atq -437,dallas weeks,Work From Office
21-Apr-22,W 17,Atq -372,MILEY COMBS,Work From Office
21-Apr-22,W 17,Atq -369,GRETA HORTON,Work From Office
21-Apr-22,W 17,Atq -455,caylee meadows,Work From Office
21-Apr-22,W 17,Atq -387,konner henson,Work From Office
21-Apr-22,W 17,Atq -461,josh sharp,Work From Office
21-Apr-22,W 17,Atq -453,NEHEMIAH DIAZ,Work From Office
22-Apr-22,W 17,Atq -376,DOMINIQUE BENJAMIN,Work From Office
22-Apr-22,W 17,Atq -418,hillary kirk,Work From Office
22-Apr-22,W 17,Atq -373,isiah small,Work From Office
22-Apr-22,W 17,Atq -418,marquis wyatt,Work From Office
22-Apr-22,W 17,Atq -414,titus andersen,Work From Office
22-Apr-22,W 17,Atq -393,emma freeman,Work From Office
22-Apr-22,W 17,Atq -367,briley orr,Work From Office
22-Apr-22,W 17,Atq -452,AYANNA ATKINS,Work From Office
22-Apr-22,W 17,Atq -421,rylee mullins,Work From Office
22-Apr-22,W 17,Atq -432,ryann guerrero,Work From Office
22-Apr-22,W 17,Atq -484,DEMARCUS GORDON,Work From Office
22-Apr-22,W 17,Atq -428,ciara allison,Work From Office
22-Apr-22,W 17,Atq -467,ESPERANZA IRWIN,Work From Office
22-Apr-22,W 17,Atq -396,karma reeves,Work From Office
22-Apr-22,W 17,Atq -472,cristofer bernard,Work From Office
22-Apr-22,W 17,Atq -412,tucker austin,Work From Office
22-Apr-22,W 17,Atq -398,salvatore hendrix,Work From Office
22-Apr-22,W 17,Atq -484,ADYSON MOYER,Work From Office
22-Apr-22,W 17,Atq -385,JASE INGRAM,Work From Office
22-Apr-22,W 17,Atq -456,ADRIEL PACE,Work From Office
22-Apr-22,W 17,Atq -375@,KENLEY MARSH,Work From Office
22-Apr-22,W 17,Atq -475,london kim,Work From Office
22-Apr-22,W 17,Atq -435,dean mclaughlin,Work From Office
22-Apr-22,W 17,Atq -468,xiomara ruiz,Work From Office
22-Apr-22,W 17,Atq -368,macie callahan,Work From Office
22-Apr-22,W 17,Atq -475,REY NOVAK,Work From Office
22-Apr-22,W 17,Atq -375,HAILEE FITZPATRICK,Work From Office
22-Apr-22,W 17,Atq -433,JAYCE FUENTES,Work From Office
22-Apr-22,W 17,Atq -370,ELLA ROTH,Work From Office
22-Apr-22,W 17,Atq -423,rodrigo price,Work From Office
22-Apr-22,W 17,Atq -438,miles fields,Work From Office
22-Apr-22,W 17,Atq -349,TRYSTAN ORTEGA,Work From Office
22-Apr-22,W 17,Atq -459,IRIS WOODARD,Work From Office
22-Apr-22,W 17,Atq -419,faith hamilton,Work From Office
22-Apr-22,W 17,Atq -446,APRIL AYERS,Work From Office
22-Apr-22,W 17,Atq -334,BOSTON MORSE,Work From Office
22-Apr-22,W 17,Atq -343,myla klein,Work From Office
22-Apr-22,W 17,Atq -440,mckayla parker,Work From Office
22-Apr-22,W 17,Atq -405,sofia solis,Work From Office
22-Apr-22,W 17,Atq -450,MIYA HAMPTON,Work From Office
22-Apr-22,W 17,Atq -467,cason david,Work From Office
22-Apr-22,W 17,Atq -419,KAYLAH SCHULTZ,Work From Office
22-Apr-22,W 17,Atq -443,lyric bartlett,Work From Office
22-Apr-22,W 17,Atq -335,tori shannon,Work From Office
22-Apr-22,W 17,Atq -397,grace stone,Work From Office
22-Apr-22,W 17,Atq -404,ANA LITTLE,Work From Office
22-Apr-22,W 17,Atq -436,PHOENIX BRADY,Work From Office
22-Apr-22,W 17,Atq -441,loki lal,Work From Office
22-Apr-22,W 17,Atq -366,peter pandey,Work From Office
22-Apr-22,W 17,Atq -438,MEKHI SINGLETON,Work From Office
22-Apr-22,W 17,Atq -398,bo cordova,Work From Office
22-Apr-22,W 17,Atq -411,NEVAEH WALLER,Work From Office
22-Apr-22,W 17,Atq -462,JARVIS SINGH,Work From Office
22-Apr-22,W 17,Atq -406,thanos thakur,Work From Office
22-Apr-22,W 17,Atq -403,WILL MAHONEY,Paid Leave
22-Apr-22,W 17,Atq -331,JONAH HAMILTON,Paid Leave
22-Apr-22,W 17,Atq -348,weston horton,Paid Leave
22-Apr-22,W 17,Atq -335,madelynn gray,Paid Leave
22-Apr-22,W 17,Atq -400,chad macias,Work From Home
22-Apr-22,W 17,Atq -374,kaley fitzpatrick,Work From Home
22-Apr-22,W 17,Atq -470,JOVANI POPE,Work From Home
22-Apr-22,W 17,Atq -385,finnegan gilbert,Work From Home
22-Apr-22,W 17,Atq -430,maximus mckenzie,Work From Home
22-Apr-22,W 17,Atq -443,ANDREW CUMMINGS,Work From Home
22-Apr-22,W 17,Atq -382,gustavo ritter,Work From Home
22-Apr-22,W 17,Atq -408,nick orozco,Work From Home
22-Apr-22,W 17,Atq -405,CHRIS FRYE,Work From Home
22-Apr-22,W 17,Atq -396,joel cruz,Work From Home
22-Apr-22,W 17,Atq -458,JESSIE CARRILLO,Weekly Off
22-Apr-22,W 17,Atq -400,chad macias,Weekly Off
22-Apr-22,W 17,Atq -437,DALLAS WEEKS,Weekly Off
22-Apr-22,W 17,Atq -372,MILEY COMBS,Weekly Off
22-Apr-22,W 17,Atq -369,GRETA HORTON,Weekly Off
22-Apr-22,W 17,Atq -374,kaley fitzpatrick,Weekly Off
22-Apr-22,W 17,Atq -470,JOVANI POPE,Weekly Off
22-Apr-22,W 17,Atq -455,CAYLEE MEADOWS,Weekly Off
23-Apr-22,W 17,Atq -385,FINNEGAN GILBERT,Weekly Off
23-Apr-22,W 17,Atq -387,konner henson,Weekly Off
23-Apr-22,W 17,Atq -430,MAXIMUS MCKENZIE,Weekly Off
23-Apr-22,W 17,Atq -443,andrew cummings,Weekly Off
23-Apr-22,W 17,Atq -461,josh sharp,Weekly Off
23-Apr-22,W 17,Atq -453,nehemiah diaz,Weekly Off
23-Apr-22,W 17,Atq -376,dominique benjamin,Weekly Off
23-Apr-22,W 17,Atq -418,hillary kirk,Weekly Off
23-Apr-22,W 17,Atq -373,ISIAH SMALL,Weekly Off
23-Apr-22,W 17,Atq -382,GUSTAVO RITTER,Weekly Off
23-Apr-22,W 17,Atq -408,nick orozco,Weekly Off
23-Apr-22,W 17,Atq -418,marquis wyatt,Weekly Off
23-Apr-22,W 17,Atq -414,TITUS ANDERSEN,Weekly Off
23-Apr-22,W 17,Atq -403,WILL MAHONEY,Weekly Off
23-Apr-22,W 17,Atq -393,EMMA FREEMAN,Weekly Off
23-Apr-22,W 17,Atq -367,BRILEY ORR,Weekly Off
23-Apr-22,W 17,Atq -452,AYANNA ATKINS,Weekly Off
23-Apr-22,W 17,Atq -485,GREGORY CARR,Weekly Off
23-Apr-22,W 17,Atq -421,rylee mullins,Weekly Off
23-Apr-22,W 17,Atq -432,RYANN GUERRERO,Weekly Off
23-Apr-22,W 17,Atq -484,demarcus gordon,Weekly Off
